,X,Y
4939,4939,9881
4940,4940,9883
4941,4941,9885
4942,4942,9887
4943,4943,9889
4944,4944,9891
4945,4945,9893
4946,4946,9895
4947,4947,9897
4948,4948,9899
4949,4949,9901
4950,4950,9903
4951,4951,9905
4952,4952,9907
4953,4953,9909
4954,4954,9911
4955,4955,9913
4956,4956,9915
4957,4957,9917
4958,4958,9919
4959,4959,9921
4960,4960,9923
4961,4961,9925
4962,4962,9927
4963,4963,9929
4964,4964,9931
4965,4965,9933
4966,4966,9935
4967,4967,9937
4968,4968,9939
4969,4969,9941
4970,4970,9943
4971,4971,9945
4972,4972,9947
4973,4973,9949
4974,4974,9951
4975,4975,9953
4976,4976,9955
4977,4977,9957
4978,4978,9959
4979,4979,9961
4980,4980,9963
4981,4981,9965
4982,4982,9967
4983,4983,9969
4984,4984,9971
4985,4985,9973
4986,4986,9975
4987,4987,9977
4988,4988,9979
4989,4989,9981
4990,4990,9983
4991,4991,9985
4992,4992,9987
4993,4993,9989
4994,4994,9991
4995,4995,9993
4996,4996,9995
4997,4997,9997
4998,4998,9999
4999,4999,10001
5000,5000,10003
5001,5001,10005
5002,5002,10007
5003,5003,10009
5004,5004,10011
5005,5005,10013
5006,5006,10015
5007,5007,10017
5008,5008,10019
5009,5009,10021
5010,5010,10023
5011,5011,10025
5012,5012,10027
5013,5013,10029
5014,5014,10031
5015,5015,10033
5016,5016,10035
5017,5017,10037
5018,5018,10039
5019,5019,10041
5020,5020,10043
5021,5021,10045
5022,5022,10047
5023,5023,10049
5024,5024,10051
5025,5025,10053
5026,5026,10055
5027,5027,10057
5028,5028,10059
5029,5029,10061
5030,5030,10063
5031,5031,10065
5032,5032,10067
5033,5033,10069
5034,5034,10071
5035,5035,10073
5036,5036,10075
5037,5037,10077
5038,5038,10079
5039,5039,10081
5040,5040,10083
5041,5041,10085
5042,5042,10087
5043,5043,10089
5044,5044,10091
5045,5045,10093
5046,5046,10095
5047,5047,10097
5048,5048,10099
5049,5049,10101
5050,5050,10103
5051,5051,10105
5052,5052,10107
5053,5053,10109
5054,5054,10111
5055,5055,10113
5056,5056,10115
5057,5057,10117
5058,5058,10119
5059,5059,10121
5060,5060,10123
5061,5061,10125
5062,5062,10127
5063,5063,10129
5064,5064,10131
5065,5065,10133
5066,5066,10135
5067,5067,10137
5068,5068,10139
5069,5069,10141
5070,5070,10143
5071,5071,10145
5072,5072,10147
5073,5073,10149
5074,5074,10151
5075,5075,10153
5076,5076,10155
5077,5077,10157
5078,5078,10159
5079,5079,10161
5080,5080,10163
5081,5081,10165
5082,5082,10167
5083,5083,10169
5084,5084,10171
5085,5085,10173
5086,5086,10175
5087,5087,10177
5088,5088,10179
5089,5089,10181
5090,5090,10183
5091,5091,10185
5092,5092,10187
5093,5093,10189
5094,5094,10191
5095,5095,10193
5096,5096,10195
5097,5097,10197
5098,5098,10199
5099,5099,10201
5100,5100,10203
5101,5101,10205
5102,5102,10207
5103,5103,10209
5104,5104,10211
5105,5105,10213
5106,5106,10215
5107,5107,10217
5108,5108,10219
5109,5109,10221
5110,5110,10223
5111,5111,10225
5112,5112,10227
5113,5113,10229
5114,5114,10231
5115,5115,10233
5116,5116,10235
5117,5117,10237
5118,5118,10239
5119,5119,10241
5120,5120,10243
5121,5121,10245
5122,5122,10247
5123,5123,10249
5124,5124,10251
5125,5125,10253
5126,5126,10255
5127,5127,10257
5128,5128,10259
5129,5129,10261
5130,5130,10263
5131,5131,10265
5132,5132,10267
5133,5133,10269
5134,5134,10271
5135,5135,10273
5136,5136,10275
5137,5137,10277
5138,5138,10279
5139,5139,10281
5140,5140,10283
5141,5141,10285
5142,5142,10287
5143,5143,10289
5144,5144,10291
5145,5145,10293
5146,5146,10295
5147,5147,10297
5148,5148,10299
5149,5149,10301
5150,5150,10303
5151,5151,10305
5152,5152,10307
5153,5153,10309
5154,5154,10311
5155,5155,10313
5156,5156,10315
5157,5157,10317
5158,5158,10319
5159,5159,10321
5160,5160,10323
5161,5161,10325
5162,5162,10327
5163,5163,10329
5164,5164,10331
5165,5165,10333
5166,5166,10335
5167,5167,10337
5168,5168,10339
5169,5169,10341
5170,5170,10343
5171,5171,10345
5172,5172,10347
5173,5173,10349
5174,5174,10351
5175,5175,10353
5176,5176,10355
5177,5177,10357
5178,5178,10359
5179,5179,10361
5180,5180,10363
5181,5181,10365
5182,5182,10367
5183,5183,10369
5184,5184,10371
5185,5185,10373
5186,5186,10375
5187,5187,10377
5188,5188,10379
5189,5189,10381
5190,5190,10383
5191,5191,10385
5192,5192,10387
5193,5193,10389
5194,5194,10391
5195,5195,10393
5196,5196,10395
5197,5197,10397
5198,5198,10399
5199,5199,10401
5200,5200,10403
5201,5201,10405
5202,5202,10407
5203,5203,10409
5204,5204,10411
5205,5205,10413
5206,5206,10415
5207,5207,10417
5208,5208,10419
5209,5209,10421
5210,5210,10423
5211,5211,10425
5212,5212,10427
5213,5213,10429
5214,5214,10431
5215,5215,10433
5216,5216,10435
5217,5217,10437
5218,5218,10439
5219,5219,10441
5220,5220,10443
5221,5221,10445
5222,5222,10447
5223,5223,10449
5224,5224,10451
5225,5225,10453
5226,5226,10455
5227,5227,10457
5228,5228,10459
5229,5229,10461
5230,5230,10463
5231,5231,10465
5232,5232,10467
5233,5233,10469
5234,5234,10471
5235,5235,10473
5236,5236,10475
5237,5237,10477
5238,5238,10479
5239,5239,10481
5240,5240,10483
5241,5241,10485
5242,5242,10487
5243,5243,10489
5244,5244,10491
5245,5245,10493
5246,5246,10495
5247,5247,10497
5248,5248,10499
5249,5249,10501
5250,5250,10503
5251,5251,10505
5252,5252,10507
5253,5253,10509
5254,5254,10511
5255,5255,10513
5256,5256,10515
5257,5257,10517
5258,5258,10519
5259,5259,10521
5260,5260,10523
5261,5261,10525
5262,5262,10527
5263,5263,10529
5264,5264,10531
5265,5265,10533
5266,5266,10535
5267,5267,10537
5268,5268,10539
5269,5269,10541
5270,5270,10543
5271,5271,10545
5272,5272,10547
5273,5273,10549
5274,5274,10551
5275,5275,10553
5276,5276,10555
5277,5277,10557
5278,5278,10559
5279,5279,10561
5280,5280,10563
5281,5281,10565
5282,5282,10567
5283,5283,10569
5284,5284,10571
5285,5285,10573
5286,5286,10575
5287,5287,10577
5288,5288,10579
5289,5289,10581
5290,5290,10583
5291,5291,10585
5292,5292,10587
5293,5293,10589
5294,5294,10591
5295,5295,10593
5296,5296,10595
5297,5297,10597
5298,5298,10599
5299,5299,10601
5300,5300,10603
5301,5301,10605
5302,5302,10607
5303,5303,10609
5304,5304,10611
5305,5305,10613
5306,5306,10615
5307,5307,10617
5308,5308,10619
5309,5309,10621
5310,5310,10623
5311,5311,10625
5312,5312,10627
5313,5313,10629
5314,5314,10631
5315,5315,10633
5316,5316,10635
5317,5317,10637
5318,5318,10639
5319,5319,10641
5320,5320,10643
5321,5321,10645
5322,5322,10647
5323,5323,10649
5324,5324,10651
5325,5325,10653
5326,5326,10655
5327,5327,10657
5328,5328,10659
5329,5329,10661
5330,5330,10663
5331,5331,10665
5332,5332,10667
5333,5333,10669
5334,5334,10671
5335,5335,10673
5336,5336,10675
5337,5337,10677
5338,5338,10679
5339,5339,10681
5340,5340,10683
5341,5341,10685
5342,5342,10687
5343,5343,10689
5344,5344,10691
5345,5345,10693
5346,5346,10695
5347,5347,10697
5348,5348,10699
5349,5349,10701
5350,5350,10703
5351,5351,10705
5352,5352,10707
5353,5353,10709
5354,5354,10711
5355,5355,10713
5356,5356,10715
5357,5357,10717
5358,5358,10719
5359,5359,10721
5360,5360,10723
5361,5361,10725
5362,5362,10727
5363,5363,10729
5364,5364,10731
5365,5365,10733
5366,5366,10735
5367,5367,10737
5368,5368,10739
5369,5369,10741
5370,5370,10743
5371,5371,10745
5372,5372,10747
5373,5373,10749
5374,5374,10751
5375,5375,10753
5376,5376,10755
5377,5377,10757
5378,5378,10759
5379,5379,10761
5380,5380,10763
5381,5381,10765
5382,5382,10767
5383,5383,10769
5384,5384,10771
5385,5385,10773
5386,5386,10775
5387,5387,10777
5388,5388,10779
5389,5389,10781
5390,5390,10783
5391,5391,10785
5392,5392,10787
5393,5393,10789
5394,5394,10791
5395,5395,10793
5396,5396,10795
5397,5397,10797
5398,5398,10799
5399,5399,10801
5400,5400,10803
5401,5401,10805
5402,5402,10807
5403,5403,10809
5404,5404,10811
5405,5405,10813
5406,5406,10815
5407,5407,10817
5408,5408,10819
5409,5409,10821
5410,5410,10823
5411,5411,10825
5412,5412,10827
5413,5413,10829
5414,5414,10831
5415,5415,10833
5416,5416,10835
5417,5417,10837
5418,5418,10839
5419,5419,10841
5420,5420,10843
5421,5421,10845
5422,5422,10847
5423,5423,10849
5424,5424,10851
5425,5425,10853
5426,5426,10855
5427,5427,10857
5428,5428,10859
5429,5429,10861
5430,5430,10863
5431,5431,10865
5432,5432,10867
5433,5433,10869
5434,5434,10871
5435,5435,10873
5436,5436,10875
5437,5437,10877
5438,5438,10879
5439,5439,10881
5440,5440,10883
5441,5441,10885
5442,5442,10887
5443,5443,10889
5444,5444,10891
5445,5445,10893
5446,5446,10895
5447,5447,10897
5448,5448,10899
5449,5449,10901
5450,5450,10903
5451,5451,10905
5452,5452,10907
5453,5453,10909
5454,5454,10911
5455,5455,10913
5456,5456,10915
5457,5457,10917
5458,5458,10919
5459,5459,10921
5460,5460,10923
5461,5461,10925
5462,5462,10927
5463,5463,10929
5464,5464,10931
5465,5465,10933
5466,5466,10935
5467,5467,10937
5468,5468,10939
5469,5469,10941
5470,5470,10943
5471,5471,10945
5472,5472,10947
5473,5473,10949
5474,5474,10951
5475,5475,10953
5476,5476,10955
5477,5477,10957
5478,5478,10959
5479,5479,10961
5480,5480,10963
5481,5481,10965
5482,5482,10967
5483,5483,10969
5484,5484,10971
5485,5485,10973
5486,5486,10975
5487,5487,10977
5488,5488,10979
5489,5489,10981
5490,5490,10983
5491,5491,10985
5492,5492,10987
5493,5493,10989
5494,5494,10991
5495,5495,10993
5496,5496,10995
5497,5497,10997
5498,5498,10999
5499,5499,11001
5500,5500,11003
5501,5501,11005
5502,5502,11007
5503,5503,11009
5504,5504,11011
5505,5505,11013
5506,5506,11015
5507,5507,11017
5508,5508,11019
5509,5509,11021
5510,5510,11023
5511,5511,11025
5512,5512,11027
5513,5513,11029
5514,5514,11031
5515,5515,11033
5516,5516,11035
5517,5517,11037
5518,5518,11039
5519,5519,11041
5520,5520,11043
5521,5521,11045
5522,5522,11047
5523,5523,11049
5524,5524,11051
5525,5525,11053
5526,5526,11055
5527,5527,11057
5528,5528,11059
5529,5529,11061
5530,5530,11063
5531,5531,11065
5532,5532,11067
5533,5533,11069
5534,5534,11071
5535,5535,11073
5536,5536,11075
5537,5537,11077
5538,5538,11079
5539,5539,11081
5540,5540,11083
5541,5541,11085
5542,5542,11087
5543,5543,11089
5544,5544,11091
5545,5545,11093
5546,5546,11095
5547,5547,11097
5548,5548,11099
5549,5549,11101
5550,5550,11103
5551,5551,11105
5552,5552,11107
5553,5553,11109
5554,5554,11111
5555,5555,11113
5556,5556,11115
5557,5557,11117
5558,5558,11119
5559,5559,11121
5560,5560,11123
5561,5561,11125
5562,5562,11127
5563,5563,11129
5564,5564,11131
5565,5565,11133
5566,5566,11135
5567,5567,11137
5568,5568,11139
5569,5569,11141
5570,5570,11143
5571,5571,11145
5572,5572,11147
5573,5573,11149
5574,5574,11151
5575,5575,11153
5576,5576,11155
5577,5577,11157
5578,5578,11159
5579,5579,11161
5580,5580,11163
5581,5581,11165
5582,5582,11167
5583,5583,11169
5584,5584,11171
5585,5585,11173
5586,5586,11175
5587,5587,11177
5588,5588,11179
5589,5589,11181
5590,5590,11183
5591,5591,11185
5592,5592,11187
5593,5593,11189
5594,5594,11191
5595,5595,11193
5596,5596,11195
5597,5597,11197
5598,5598,11199
5599,5599,11201
5600,5600,11203
5601,5601,11205
5602,5602,11207
5603,5603,11209
5604,5604,11211
5605,5605,11213
5606,5606,11215
5607,5607,11217
5608,5608,11219
5609,5609,11221
5610,5610,11223
5611,5611,11225
5612,5612,11227
5613,5613,11229
5614,5614,11231
5615,5615,11233
5616,5616,11235
5617,5617,11237
5618,5618,11239
5619,5619,11241
5620,5620,11243
5621,5621,11245
5622,5622,11247
5623,5623,11249
5624,5624,11251
5625,5625,11253
5626,5626,11255
5627,5627,11257
5628,5628,11259
5629,5629,11261
5630,5630,11263
5631,5631,11265
5632,5632,11267
5633,5633,11269
5634,5634,11271
5635,5635,11273
5636,5636,11275
5637,5637,11277
5638,5638,11279
5639,5639,11281
5640,5640,11283
5641,5641,11285
5642,5642,11287
5643,5643,11289
5644,5644,11291
5645,5645,11293
5646,5646,11295
5647,5647,11297
5648,5648,11299
5649,5649,11301
5650,5650,11303
5651,5651,11305
5652,5652,11307
5653,5653,11309
5654,5654,11311
5655,5655,11313
5656,5656,11315
5657,5657,11317
5658,5658,11319
5659,5659,11321
5660,5660,11323
5661,5661,11325
5662,5662,11327
5663,5663,11329
5664,5664,11331
5665,5665,11333
5666,5666,11335
5667,5667,11337
5668,5668,11339
5669,5669,11341
5670,5670,11343
5671,5671,11345
5672,5672,11347
5673,5673,11349
5674,5674,11351
5675,5675,11353
5676,5676,11355
5677,5677,11357
5678,5678,11359
5679,5679,11361
5680,5680,11363
5681,5681,11365
5682,5682,11367
5683,5683,11369
5684,5684,11371
5685,5685,11373
5686,5686,11375
5687,5687,11377
5688,5688,11379
5689,5689,11381
5690,5690,11383
5691,5691,11385
5692,5692,11387
5693,5693,11389
5694,5694,11391
5695,5695,11393
5696,5696,11395
5697,5697,11397
5698,5698,11399
5699,5699,11401
5700,5700,11403
5701,5701,11405
5702,5702,11407
5703,5703,11409
5704,5704,11411
5705,5705,11413
5706,5706,11415
5707,5707,11417
5708,5708,11419
5709,5709,11421
5710,5710,11423
5711,5711,11425
5712,5712,11427
5713,5713,11429
5714,5714,11431
5715,5715,11433
5716,5716,11435
5717,5717,11437
5718,5718,11439
5719,5719,11441
5720,5720,11443
5721,5721,11445
5722,5722,11447
5723,5723,11449
5724,5724,11451
5725,5725,11453
5726,5726,11455
5727,5727,11457
5728,5728,11459
5729,5729,11461
5730,5730,11463
5731,5731,11465
5732,5732,11467
5733,5733,11469
5734,5734,11471
5735,5735,11473
5736,5736,11475
5737,5737,11477
5738,5738,11479
5739,5739,11481
5740,5740,11483
5741,5741,11485
5742,5742,11487
5743,5743,11489
5744,5744,11491
5745,5745,11493
5746,5746,11495
5747,5747,11497
5748,5748,11499
5749,5749,11501
5750,5750,11503
5751,5751,11505
5752,5752,11507
5753,5753,11509
5754,5754,11511
5755,5755,11513
5756,5756,11515
5757,5757,11517
5758,5758,11519
5759,5759,11521
5760,5760,11523
5761,5761,11525
5762,5762,11527
5763,5763,11529
5764,5764,11531
5765,5765,11533
5766,5766,11535
5767,5767,11537
5768,5768,11539
5769,5769,11541
5770,5770,11543
5771,5771,11545
5772,5772,11547
5773,5773,11549
5774,5774,11551
5775,5775,11553
5776,5776,11555
5777,5777,11557
5778,5778,11559
5779,5779,11561
5780,5780,11563
5781,5781,11565
5782,5782,11567
5783,5783,11569
5784,5784,11571
5785,5785,11573
5786,5786,11575
5787,5787,11577
5788,5788,11579
5789,5789,11581
5790,5790,11583
5791,5791,11585
5792,5792,11587
5793,5793,11589
5794,5794,11591
5795,5795,11593
5796,5796,11595
5797,5797,11597
5798,5798,11599
5799,5799,11601
5800,5800,11603
5801,5801,11605
5802,5802,11607
5803,5803,11609
5804,5804,11611
5805,5805,11613
5806,5806,11615
5807,5807,11617
5808,5808,11619
5809,5809,11621
5810,5810,11623
5811,5811,11625
5812,5812,11627
5813,5813,11629
5814,5814,11631
5815,5815,11633
5816,5816,11635
5817,5817,11637
5818,5818,11639
5819,5819,11641
5820,5820,11643
5821,5821,11645
5822,5822,11647
5823,5823,11649
5824,5824,11651
5825,5825,11653
5826,5826,11655
5827,5827,11657
5828,5828,11659
5829,5829,11661
5830,5830,11663
5831,5831,11665
5832,5832,11667
5833,5833,11669
5834,5834,11671
5835,5835,11673
5836,5836,11675
5837,5837,11677
5838,5838,11679
5839,5839,11681
5840,5840,11683
5841,5841,11685
5842,5842,11687
5843,5843,11689
5844,5844,11691
5845,5845,11693
5846,5846,11695
5847,5847,11697
5848,5848,11699
5849,5849,11701
5850,5850,11703
5851,5851,11705
5852,5852,11707
5853,5853,11709
5854,5854,11711
5855,5855,11713
5856,5856,11715
5857,5857,11717
5858,5858,11719
5859,5859,11721
5860,5860,11723
5861,5861,11725
5862,5862,11727
5863,5863,11729
5864,5864,11731
5865,5865,11733
5866,5866,11735
5867,5867,11737
5868,5868,11739
5869,5869,11741
5870,5870,11743
5871,5871,11745
5872,5872,11747
5873,5873,11749
5874,5874,11751
5875,5875,11753
5876,5876,11755
5877,5877,11757
5878,5878,11759
5879,5879,11761
5880,5880,11763
5881,5881,11765
5882,5882,11767
5883,5883,11769
5884,5884,11771
5885,5885,11773
5886,5886,11775
5887,5887,11777
5888,5888,11779
5889,5889,11781
5890,5890,11783
5891,5891,11785
5892,5892,11787
5893,5893,11789
5894,5894,11791
5895,5895,11793
5896,5896,11795
5897,5897,11797
5898,5898,11799
5899,5899,11801
5900,5900,11803
5901,5901,11805
5902,5902,11807
5903,5903,11809
5904,5904,11811
5905,5905,11813
5906,5906,11815
5907,5907,11817
5908,5908,11819
5909,5909,11821
5910,5910,11823
5911,5911,11825
5912,5912,11827
5913,5913,11829
5914,5914,11831
5915,5915,11833
5916,5916,11835
5917,5917,11837
5918,5918,11839
5919,5919,11841
5920,5920,11843
5921,5921,11845
5922,5922,11847
5923,5923,11849
5924,5924,11851
5925,5925,11853
5926,5926,11855
5927,5927,11857
5928,5928,11859
5929,5929,11861
5930,5930,11863
5931,5931,11865
5932,5932,11867
5933,5933,11869
5934,5934,11871
5935,5935,11873
5936,5936,11875
5937,5937,11877
5938,5938,11879
5939,5939,11881
5940,5940,11883
5941,5941,11885
5942,5942,11887
5943,5943,11889
5944,5944,11891
5945,5945,11893
5946,5946,11895
5947,5947,11897
5948,5948,11899
5949,5949,11901
5950,5950,11903
5951,5951,11905
5952,5952,11907
5953,5953,11909
5954,5954,11911
5955,5955,11913
5956,5956,11915
5957,5957,11917
5958,5958,11919
5959,5959,11921
5960,5960,11923
5961,5961,11925
5962,5962,11927
5963,5963,11929
5964,5964,11931
5965,5965,11933
5966,5966,11935
5967,5967,11937
5968,5968,11939
5969,5969,11941
5970,5970,11943
5971,5971,11945
5972,5972,11947
5973,5973,11949
5974,5974,11951
5975,5975,11953
5976,5976,11955
5977,5977,11957
5978,5978,11959
5979,5979,11961
5980,5980,11963
5981,5981,11965
5982,5982,11967
5983,5983,11969
5984,5984,11971
5985,5985,11973
5986,5986,11975
5987,5987,11977
5988,5988,11979
5989,5989,11981
5990,5990,11983
5991,5991,11985
5992,5992,11987
5993,5993,11989
5994,5994,11991
5995,5995,11993
5996,5996,11995
5997,5997,11997
5998,5998,11999
5999,5999,12001
6000,6000,12003
6001,6001,12005
6002,6002,12007
6003,6003,12009
6004,6004,12011
6005,6005,12013
6006,6006,12015
6007,6007,12017
6008,6008,12019
6009,6009,12021
6010,6010,12023
6011,6011,12025
6012,6012,12027
6013,6013,12029
6014,6014,12031
6015,6015,12033
6016,6016,12035
6017,6017,12037
6018,6018,12039
6019,6019,12041
6020,6020,12043
6021,6021,12045
6022,6022,12047
6023,6023,12049
6024,6024,12051
6025,6025,12053
6026,6026,12055
6027,6027,12057
6028,6028,12059
6029,6029,12061
6030,6030,12063
6031,6031,12065
6032,6032,12067
6033,6033,12069
6034,6034,12071
6035,6035,12073
6036,6036,12075
6037,6037,12077
6038,6038,12079
6039,6039,12081
6040,6040,12083
6041,6041,12085
6042,6042,12087
6043,6043,12089
6044,6044,12091
6045,6045,12093
6046,6046,12095
6047,6047,12097
6048,6048,12099
6049,6049,12101
6050,6050,12103
6051,6051,12105
6052,6052,12107
6053,6053,12109
6054,6054,12111
6055,6055,12113
6056,6056,12115
6057,6057,12117
6058,6058,12119
6059,6059,12121
6060,6060,12123
6061,6061,12125
6062,6062,12127
6063,6063,12129
6064,6064,12131
6065,6065,12133
6066,6066,12135
6067,6067,12137
6068,6068,12139
6069,6069,12141
6070,6070,12143
6071,6071,12145
6072,6072,12147
6073,6073,12149
6074,6074,12151
6075,6075,12153
6076,6076,12155
6077,6077,12157
6078,6078,12159
6079,6079,12161
6080,6080,12163
6081,6081,12165
6082,6082,12167
6083,6083,12169
6084,6084,12171
6085,6085,12173
6086,6086,12175
6087,6087,12177
6088,6088,12179
6089,6089,12181
6090,6090,12183
6091,6091,12185
6092,6092,12187
6093,6093,12189
6094,6094,12191
6095,6095,12193
6096,6096,12195
6097,6097,12197
6098,6098,12199
6099,6099,12201
6100,6100,12203
6101,6101,12205
6102,6102,12207
6103,6103,12209
6104,6104,12211
6105,6105,12213
6106,6106,12215
6107,6107,12217
6108,6108,12219
6109,6109,12221
6110,6110,12223
6111,6111,12225
6112,6112,12227
6113,6113,12229
6114,6114,12231
6115,6115,12233
6116,6116,12235
6117,6117,12237
6118,6118,12239
6119,6119,12241
6120,6120,12243
6121,6121,12245
6122,6122,12247
6123,6123,12249
6124,6124,12251
6125,6125,12253
6126,6126,12255
6127,6127,12257
6128,6128,12259
6129,6129,12261
6130,6130,12263
6131,6131,12265
6132,6132,12267
6133,6133,12269
6134,6134,12271
6135,6135,12273
6136,6136,12275
6137,6137,12277
6138,6138,12279
6139,6139,12281
6140,6140,12283
6141,6141,12285
6142,6142,12287
6143,6143,12289
6144,6144,12291
6145,6145,12293
6146,6146,12295
6147,6147,12297
6148,6148,12299
6149,6149,12301
6150,6150,12303
6151,6151,12305
6152,6152,12307
6153,6153,12309
6154,6154,12311
6155,6155,12313
6156,6156,12315
6157,6157,12317
6158,6158,12319
6159,6159,12321
6160,6160,12323
6161,6161,12325
6162,6162,12327
6163,6163,12329
6164,6164,12331
6165,6165,12333
6166,6166,12335
6167,6167,12337
6168,6168,12339
6169,6169,12341
6170,6170,12343
6171,6171,12345
6172,6172,12347
6173,6173,12349
6174,6174,12351
6175,6175,12353
6176,6176,12355
6177,6177,12357
6178,6178,12359
6179,6179,12361
6180,6180,12363
6181,6181,12365
6182,6182,12367
6183,6183,12369
6184,6184,12371
6185,6185,12373
6186,6186,12375
6187,6187,12377
6188,6188,12379
6189,6189,12381
6190,6190,12383
6191,6191,12385
6192,6192,12387
6193,6193,12389
6194,6194,12391
6195,6195,12393
6196,6196,12395
6197,6197,12397
6198,6198,12399
6199,6199,12401
6200,6200,12403
6201,6201,12405
6202,6202,12407
6203,6203,12409
6204,6204,12411
6205,6205,12413
6206,6206,12415
6207,6207,12417
6208,6208,12419
6209,6209,12421
6210,6210,12423
6211,6211,12425
6212,6212,12427
6213,6213,12429
6214,6214,12431
6215,6215,12433
6216,6216,12435
6217,6217,12437
6218,6218,12439
6219,6219,12441
6220,6220,12443
6221,6221,12445
6222,6222,12447
6223,6223,12449
6224,6224,12451
6225,6225,12453
6226,6226,12455
6227,6227,12457
6228,6228,12459
6229,6229,12461
6230,6230,12463
6231,6231,12465
6232,6232,12467
6233,6233,12469
6234,6234,12471
6235,6235,12473
6236,6236,12475
6237,6237,12477
6238,6238,12479
6239,6239,12481
6240,6240,12483
6241,6241,12485
6242,6242,12487
6243,6243,12489
6244,6244,12491
6245,6245,12493
6246,6246,12495
6247,6247,12497
6248,6248,12499
6249,6249,12501
6250,6250,12503
6251,6251,12505
6252,6252,12507
6253,6253,12509
6254,6254,12511
6255,6255,12513
6256,6256,12515
6257,6257,12517
6258,6258,12519
6259,6259,12521
6260,6260,12523
6261,6261,12525
6262,6262,12527
6263,6263,12529
6264,6264,12531
6265,6265,12533
6266,6266,12535
6267,6267,12537
6268,6268,12539
6269,6269,12541
6270,6270,12543
6271,6271,12545
6272,6272,12547
6273,6273,12549
6274,6274,12551
6275,6275,12553
6276,6276,12555
6277,6277,12557
6278,6278,12559
6279,6279,12561
6280,6280,12563
6281,6281,12565
6282,6282,12567
6283,6283,12569
6284,6284,12571
6285,6285,12573
6286,6286,12575
6287,6287,12577
6288,6288,12579
6289,6289,12581
6290,6290,12583
6291,6291,12585
6292,6292,12587
6293,6293,12589
6294,6294,12591
6295,6295,12593
6296,6296,12595
6297,6297,12597
6298,6298,12599
6299,6299,12601
6300,6300,12603
6301,6301,12605
6302,6302,12607
6303,6303,12609
6304,6304,12611
6305,6305,12613
6306,6306,12615
6307,6307,12617
6308,6308,12619
6309,6309,12621
6310,6310,12623
6311,6311,12625
6312,6312,12627
6313,6313,12629
6314,6314,12631
6315,6315,12633
6316,6316,12635
6317,6317,12637
6318,6318,12639
6319,6319,12641
6320,6320,12643
6321,6321,12645
6322,6322,12647
6323,6323,12649
6324,6324,12651
6325,6325,12653
6326,6326,12655
6327,6327,12657
6328,6328,12659
6329,6329,12661
6330,6330,12663
6331,6331,12665
6332,6332,12667
6333,6333,12669
6334,6334,12671
6335,6335,12673
6336,6336,12675
6337,6337,12677
6338,6338,12679
6339,6339,12681
6340,6340,12683
6341,6341,12685
6342,6342,12687
6343,6343,12689
6344,6344,12691
6345,6345,12693
6346,6346,12695
6347,6347,12697
6348,6348,12699
6349,6349,12701
6350,6350,12703
6351,6351,12705
6352,6352,12707
6353,6353,12709
6354,6354,12711
6355,6355,12713
6356,6356,12715
6357,6357,12717
6358,6358,12719
6359,6359,12721
6360,6360,12723
6361,6361,12725
6362,6362,12727
6363,6363,12729
6364,6364,12731
6365,6365,12733
6366,6366,12735
6367,6367,12737
6368,6368,12739
6369,6369,12741
6370,6370,12743
6371,6371,12745
6372,6372,12747
6373,6373,12749
6374,6374,12751
6375,6375,12753
6376,6376,12755
6377,6377,12757
6378,6378,12759
6379,6379,12761
6380,6380,12763
6381,6381,12765
6382,6382,12767
6383,6383,12769
6384,6384,12771
6385,6385,12773
6386,6386,12775
6387,6387,12777
6388,6388,12779
6389,6389,12781
6390,6390,12783
6391,6391,12785
6392,6392,12787
6393,6393,12789
6394,6394,12791
6395,6395,12793
6396,6396,12795
6397,6397,12797
6398,6398,12799
6399,6399,12801
6400,6400,12803
6401,6401,12805
6402,6402,12807
6403,6403,12809
6404,6404,12811
6405,6405,12813
6406,6406,12815
6407,6407,12817
6408,6408,12819
6409,6409,12821
6410,6410,12823
6411,6411,12825
6412,6412,12827
6413,6413,12829
6414,6414,12831
6415,6415,12833
6416,6416,12835
6417,6417,12837
6418,6418,12839
6419,6419,12841
6420,6420,12843
6421,6421,12845
6422,6422,12847
6423,6423,12849
6424,6424,12851
6425,6425,12853
6426,6426,12855
6427,6427,12857
6428,6428,12859
6429,6429,12861
6430,6430,12863
6431,6431,12865
6432,6432,12867
6433,6433,12869
6434,6434,12871
6435,6435,12873
6436,6436,12875
6437,6437,12877
6438,6438,12879
6439,6439,12881
6440,6440,12883
6441,6441,12885
6442,6442,12887
6443,6443,12889
6444,6444,12891
6445,6445,12893
6446,6446,12895
6447,6447,12897
6448,6448,12899
6449,6449,12901
6450,6450,12903
6451,6451,12905
6452,6452,12907
6453,6453,12909
6454,6454,12911
6455,6455,12913
6456,6456,12915
6457,6457,12917
6458,6458,12919
6459,6459,12921
6460,6460,12923
6461,6461,12925
6462,6462,12927
6463,6463,12929
6464,6464,12931
6465,6465,12933
6466,6466,12935
6467,6467,12937
6468,6468,12939
6469,6469,12941
6470,6470,12943
6471,6471,12945
6472,6472,12947
6473,6473,12949
6474,6474,12951
6475,6475,12953
6476,6476,12955
6477,6477,12957
6478,6478,12959
6479,6479,12961
6480,6480,12963
6481,6481,12965
6482,6482,12967
6483,6483,12969
6484,6484,12971
6485,6485,12973
6486,6486,12975
6487,6487,12977
6488,6488,12979
6489,6489,12981
6490,6490,12983
6491,6491,12985
6492,6492,12987
